human_gene,Human Gene Systematic Name,worm_gene,worm_ID,sources,all_databases,Is Best Score,Is Best Reverse Score,n_databases,full_pathway,Pathway_Level,geneName,AC1,AC2,AC3,WB1,WB2,WB3,baseMean,log2 fold change,lfcSE,stat,pvalue,padj,Updated Gene Name,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Transcript count
NIPSNAP1,HGNC:7827,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Mitophagy,Mitochondrial dynamics and surveillance,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIPSNAP1,HGNC:7827,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Mitophagy,Mitochondrial dynamics and surveillance > Mitophagy,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIPSNAP1,HGNC:7827,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Autophagy,Mitochondrial dynamics and surveillance,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIPSNAP1,HGNC:7827,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Autophagy,Mitochondrial dynamics and surveillance > Autophagy,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIPSNAP2,HGNC:4179,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Mitophagy,Mitochondrial dynamics and surveillance,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIPSNAP2,HGNC:4179,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Mitophagy,Mitochondrial dynamics and surveillance > Mitophagy,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIPSNAP2,HGNC:4179,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Autophagy,Mitochondrial dynamics and surveillance,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIPSNAP2,HGNC:4179,K02D10.1,WBGene00019301,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,6,Mitochondrial dynamics and surveillance > Autophagy,Mitochondrial dynamics and surveillance > Autophagy,K02D10.1,644,1321,2449,2164,2821,855,1504.839369,0.465324261,0.58773529,0.791724216,0.428521499,0.640862961,K02D10.1,III,8769536,8776147,5
NIT1,HGNC:7828,nft-1,WBGene00003594,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Detoxification > ROS and glutathione metabolism,Metabolism,nft-1,93,336,220,111,303,166,204.2152292,0.746369205,0.663227668,1.125358969,0.260436951,0.499920794,nft-1,III,11923886,11929378,1
NIT1,HGNC:7828,nft-1,WBGene00003594,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Detoxification > ROS and glutathione metabolism,Metabolism > Detoxification,nft-1,93,336,220,111,303,166,204.2152292,0.746369205,0.663227668,1.125358969,0.260436951,0.499920794,nft-1,III,11923886,11929378,1
NIT1,HGNC:7828,nft-1,WBGene00003594,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Detoxification > ROS and glutathione metabolism,Metabolism > Detoxification > ROS and glutathione metabolism,nft-1,93,336,220,111,303,166,204.2152292,0.746369205,0.663227668,1.125358969,0.260436951,0.499920794,nft-1,III,11923886,11929378,1
NIT2,NA,nft-1,WBGene00003594,OrthoList,OrthoMCL,NA,NA,1,Metabolism > Detoxification,Metabolism,nft-1,93,336,220,111,303,166,204.2152292,0.746369205,0.663227668,1.125358969,0.260436951,0.499920794,nft-1,III,11923886,11929378,1
NIT2,NA,nft-1,WBGene00003594,OrthoList,OrthoMCL,NA,NA,1,Metabolism > Detoxification,Metabolism > Detoxification,nft-1,93,336,220,111,303,166,204.2152292,0.746369205,0.663227668,1.125358969,0.260436951,0.499920794,nft-1,III,11923886,11929378,1
NLN,NA,ZK550.3,WBGene00013997,OrthoList,Ensembl Compara|InParanoid|OrthoMCL,NA,NA,3,"Protein import, sorting and homeostasis > Protein homeostasis > Proteases","Protein import, sorting and homeostasis",ZK550.3,363,193,474,1741,2570,1578,812.591427,-1.538862483,0.464220685,-3.314937343,9.17E-04,0.012201787,eelo-2,IV,17250131,17254964,1
NLN,NA,ZK550.3,WBGene00013997,OrthoList,Ensembl Compara|InParanoid|OrthoMCL,NA,NA,3,"Protein import, sorting and homeostasis > Protein homeostasis > Proteases","Protein import, sorting and homeostasis > Protein homeostasis",ZK550.3,363,193,474,1741,2570,1578,812.591427,-1.538862483,0.464220685,-3.314937343,9.17E-04,0.012201787,eelo-2,IV,17250131,17254964,1
NLN,NA,ZK550.3,WBGene00013997,OrthoList,Ensembl Compara|InParanoid|OrthoMCL,NA,NA,3,"Protein import, sorting and homeostasis > Protein homeostasis > Proteases","Protein import, sorting and homeostasis > Protein homeostasis > Proteases",ZK550.3,363,193,474,1741,2570,1578,812.591427,-1.538862483,0.464220685,-3.314937343,9.17E-04,0.012201787,eelo-2,IV,17250131,17254964,1
NME3,HGNC:7851,ndk-1,WBGene00009119,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,No,6,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME3,HGNC:7851,ndk-1,WBGene00009119,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,No,6,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME3,HGNC:7851,ndk-1,WBGene00009119,Alliance+OrthoList,Ensembl Compara|OrthoFinder|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,No,6,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME4,HGNC:7852,ndk-1,WBGene00009119,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB|SonicParanoid,Yes,No,5,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME4,HGNC:7852,ndk-1,WBGene00009119,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB|SonicParanoid,Yes,No,5,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME4,HGNC:7852,ndk-1,WBGene00009119,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB|SonicParanoid,Yes,No,5,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME6,NA,ndk-1,WBGene00009119,OrthoList,Ensembl Compara,NA,NA,1,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME6,NA,ndk-1,WBGene00009119,OrthoList,Ensembl Compara,NA,NA,1,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME6,NA,ndk-1,WBGene00009119,OrthoList,Ensembl Compara,NA,NA,1,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,ndk-1,1952,21708,25302,8276,12103,4216,13218.92415,2.119938542,0.728831372,2.908681792,0.003629561,0.033080855,ndk-1,I,10553116,10553913,2
NME6,NA,R05G6.5,WBGene00019899,OrthoList,InParanoid,NA,NA,1,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism,R05G6.5,2,5,0,12,29,1,14.93063826,-0.516326769,1.54395537,-0.334418196,0.738064011,0.857100402,R05G6.5,IV,7508367,7509546,1
NME6,NA,R05G6.5,WBGene00019899,OrthoList,InParanoid,NA,NA,1,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism,R05G6.5,2,5,0,12,29,1,14.93063826,-0.516326769,1.54395537,-0.334418196,0.738064011,0.857100402,R05G6.5,IV,7508367,7509546,1
NME6,NA,R05G6.5,WBGene00019899,OrthoList,InParanoid,NA,NA,1,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,R05G6.5,2,5,0,12,29,1,14.93063826,-0.516326769,1.54395537,-0.334418196,0.738064011,0.857100402,R05G6.5,IV,7508367,7509546,1
NME6,HGNC:20567,Y48G8AL.15,WBGene00021692,Alliance+OrthoList,OrthoFinder|OrthoMCL|PhylomeDB,Yes,Yes,3,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism,Y48G8AL.15,0,57,0,13,34,20,14.96000242,0.866282696,2.249238877,0.385144817,0.700130125,0.83280669,Y48G8AL.15,I,1254770,1258169,1
NME6,HGNC:20567,Y48G8AL.15,WBGene00021692,Alliance+OrthoList,OrthoFinder|OrthoMCL|PhylomeDB,Yes,Yes,3,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism,Y48G8AL.15,0,57,0,13,34,20,14.96000242,0.866282696,2.249238877,0.385144817,0.700130125,0.83280669,Y48G8AL.15,I,1254770,1258169,1
NME6,HGNC:20567,Y48G8AL.15,WBGene00021692,Alliance+OrthoList,OrthoFinder|OrthoMCL|PhylomeDB,Yes,Yes,3,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Y48G8AL.15,0,57,0,13,34,20,14.96000242,0.866282696,2.249238877,0.385144817,0.700130125,0.83280669,Y48G8AL.15,I,1254770,1258169,1
NMNAT3,HGNC:20989,nmat-2,WBGene00009176,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism,nmat-2,4,32,5,23,35,6,19.67026168,-0.403340138,1.094645199,-0.368466548,0.712525384,0.840612433,nmat-2,I,9305751,9306844,1
NMNAT3,HGNC:20989,nmat-2,WBGene00009176,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism > Metals and cofactors,nmat-2,4,32,5,23,35,6,19.67026168,-0.403340138,1.094645199,-0.368466548,0.712525384,0.840612433,nmat-2,I,9305751,9306844,1
NMNAT3,HGNC:20989,nmat-2,WBGene00009176,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,nmat-2,4,32,5,23,35,6,19.67026168,-0.403340138,1.094645199,-0.368466548,0.712525384,0.840612433,nmat-2,I,9305751,9306844,1
NMNAT3,HGNC:20989,nmat-1,WBGene00012295,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism,nmat-1,1,0,0,40,46,23,11.39264253,-2.42440969,1.50625234,-1.609564098,0.107493051,0.306890251,nmat-1,X,12014249,12018043,2
NMNAT3,HGNC:20989,nmat-1,WBGene00012295,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism > Metals and cofactors,nmat-1,1,0,0,40,46,23,11.39264253,-2.42440969,1.50625234,-1.609564098,0.107493051,0.306890251,nmat-1,X,12014249,12018043,2
NMNAT3,HGNC:20989,nmat-1,WBGene00012295,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,nmat-1,1,0,0,40,46,23,11.39264253,-2.42440969,1.50625234,-1.609564098,0.107493051,0.306890251,nmat-1,X,12014249,12018043,2
NNT,HGNC:7863,nnt-1,WBGene00003778,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism,nnt-1,39,0,0,74,243,62,36.58720431,-1.825460578,1.364810597,-1.337519346,0.181053172,0.410656915,nnt-1,X,6122311,6127554,1
NNT,HGNC:7863,nnt-1,WBGene00003778,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism > Metals and cofactors,nnt-1,39,0,0,74,243,62,36.58720431,-1.825460578,1.364810597,-1.337519346,0.181053172,0.410656915,nnt-1,X,6122311,6127554,1
NNT,HGNC:7863,nnt-1,WBGene00003778,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,nnt-1,39,0,0,74,243,62,36.58720431,-1.825460578,1.364810597,-1.337519346,0.181053172,0.410656915,nnt-1,X,6122311,6127554,1
NOA1,HGNC:28473,noa-1,WBGene00013001,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules,Mitochondrial central dogma,Y48E1B.2,12,91,5,158,286,91,77.47916086,-1.424799298,0.899419106,-1.584132791,0.113163504,0.316164034,noa-1,II,13533486,13541056,2
NOA1,HGNC:28473,noa-1,WBGene00013001,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules,Mitochondrial central dogma > mtRNA metabolism,Y48E1B.2,12,91,5,158,286,91,77.47916086,-1.424799298,0.899419106,-1.584132791,0.113163504,0.316164034,noa-1,II,13533486,13541056,2
NOA1,HGNC:28473,noa-1,WBGene00013001,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules,Y48E1B.2,12,91,5,158,286,91,77.47916086,-1.424799298,0.899419106,-1.584132791,0.113163504,0.316164034,noa-1,II,13533486,13541056,2
NOA1,HGNC:28473,noa-1,WBGene00013001,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Mitochondrial central dogma,Y48E1B.2,12,91,5,158,286,91,77.47916086,-1.424799298,0.899419106,-1.584132791,0.113163504,0.316164034,noa-1,II,13533486,13541056,2
NOA1,HGNC:28473,noa-1,WBGene00013001,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Mitochondrial central dogma > Translation,Y48E1B.2,12,91,5,158,286,91,77.47916086,-1.424799298,0.899419106,-1.584132791,0.113163504,0.316164034,noa-1,II,13533486,13541056,2
NOA1,HGNC:28473,noa-1,WBGene00013001,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Y48E1B.2,12,91,5,158,286,91,77.47916086,-1.424799298,0.899419106,-1.584132791,0.113163504,0.316164034,noa-1,II,13533486,13541056,2
NRDC,NA,Y70C5C.1,WBGene00013492,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis",Y70C5C.1,2,0,0,46,59,14,10.65462826,-2.008954373,1.887413942,-1.064395218,0.287149699,0.522797402,Y70C5C.1,V,16700209,16704430,1
NRDC,NA,Y70C5C.1,WBGene00013492,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis",Y70C5C.1,2,0,0,46,59,14,10.65462826,-2.008954373,1.887413942,-1.064395218,0.287149699,0.522797402,Y70C5C.1,V,16700209,16704430,1
NRDC,NA,Y70C5C.1,WBGene00013492,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis > Chaperones",Y70C5C.1,2,0,0,46,59,14,10.65462826,-2.008954373,1.887413942,-1.064395218,0.287149699,0.522797402,Y70C5C.1,V,16700209,16704430,1
NRDC,NA,Y70C5C.1,WBGene00013492,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis",Y70C5C.1,2,0,0,46,59,14,10.65462826,-2.008954373,1.887413942,-1.064395218,0.287149699,0.522797402,Y70C5C.1,V,16700209,16704430,1
NRDC,NA,Y70C5C.1,WBGene00013492,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis > Protein import and sorting",Y70C5C.1,2,0,0,46,59,14,10.65462826,-2.008954373,1.887413942,-1.064395218,0.287149699,0.522797402,Y70C5C.1,V,16700209,16704430,1
NRDC,NA,C02G6.1,WBGene00015359,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis",C02G6.1,24,0,1,261,480,111,143.8967525,-5.191677749,1.11570055,-4.653289584,3.27E-06,1.42E-04,C02G6.1,V,5876370,5879849,1
NRDC,NA,C02G6.1,WBGene00015359,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis",C02G6.1,24,0,1,261,480,111,143.8967525,-5.191677749,1.11570055,-4.653289584,3.27E-06,1.42E-04,C02G6.1,V,5876370,5879849,1
NRDC,NA,C02G6.1,WBGene00015359,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis > Chaperones",C02G6.1,24,0,1,261,480,111,143.8967525,-5.191677749,1.11570055,-4.653289584,3.27E-06,1.42E-04,C02G6.1,V,5876370,5879849,1
NRDC,NA,C02G6.1,WBGene00015359,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis",C02G6.1,24,0,1,261,480,111,143.8967525,-5.191677749,1.11570055,-4.653289584,3.27E-06,1.42E-04,C02G6.1,V,5876370,5879849,1
NRDC,NA,C02G6.1,WBGene00015359,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis > Protein import and sorting",C02G6.1,24,0,1,261,480,111,143.8967525,-5.191677749,1.11570055,-4.653289584,3.27E-06,1.42E-04,C02G6.1,V,5876370,5879849,1
NRDC,NA,C02G6.2,WBGene00015360,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis",C02G6.2,1,0,1,33,15,35,16.40305222,-2.224838635,1.392534855,-1.597689729,0.110112046,0.311486137,C02G6.2,V,5872059,5875532,1
NRDC,NA,C02G6.2,WBGene00015360,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis",C02G6.2,1,0,1,33,15,35,16.40305222,-2.224838635,1.392534855,-1.597689729,0.110112046,0.311486137,C02G6.2,V,5872059,5875532,1
NRDC,NA,C02G6.2,WBGene00015360,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis > Chaperones",C02G6.2,1,0,1,33,15,35,16.40305222,-2.224838635,1.392534855,-1.597689729,0.110112046,0.311486137,C02G6.2,V,5872059,5875532,1
NRDC,NA,C02G6.2,WBGene00015360,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis",C02G6.2,1,0,1,33,15,35,16.40305222,-2.224838635,1.392534855,-1.597689729,0.110112046,0.311486137,C02G6.2,V,5872059,5875532,1
NRDC,NA,C02G6.2,WBGene00015360,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis > Protein import and sorting",C02G6.2,1,0,1,33,15,35,16.40305222,-2.224838635,1.392534855,-1.597689729,0.110112046,0.311486137,C02G6.2,V,5872059,5875532,1
NRDC,NA,C28F5.4,WBGene00016185,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis",C28F5.4,0,0,0,0,6,17,6.709628015,-5.800510837,2.518843135,-2.30284719,0.021287442,0.111780973,C28F5.4,II,7520119,7523368,1
NRDC,NA,C28F5.4,WBGene00016185,OrthoList,OrthoMCL,NA,NA,1,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis",C28F5.4,0,0,0,0,6,17,6.709628015,-5.800510837,2.518843135,-2.30284719,0.021287442,0.111780973,C28F5.4,II,7520119,7523368,1
